M-1219,prato,"S.B. Harmann"" (marca)","Século XX,1910","Inglaterra, Londres",Prata em banho de ouro.,Conjunto de 12 (M-1215 até M-1226) Utilizados para sobremesa.,"1,9 x 22,0 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1220,prato,"S.B. Harmann"" (marca)","Século XX,1910","Inglaterra, Londres",Prata em banho de ouro.,Conjunto de 12 (M-1215 até M-1226) Utilizados para sobremesa.,"1,9 x 22,0 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1221,prato,"S.B. Harmann"" (marca)","Século XX,1911","Inglaterra, Londres",Prata em banho de ouro.,Conjunto de 12 (M-1215 até M-1226) Utilizados para sobremesa.,"1,9 x 22,0 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1222,prato,"S.B. Harmann"" (marca)","Século XIX,1899","Inglaterra, Londres",Prata em banho de ouro.,Conjunto de 12 (M-1215 até M-1226) Utilizados para sobremesa.,"1,8 x 21,9 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1223,prato,"S.B. Harmann"" (marca)","Século XIX,1899","Inglaterra, Londres",Prata em banho de ouro.,Conjunto de 12 (M-1215 até M-1226) Utilizados para sobremesa.,"1,8 x 21,9 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1224,prato,"S.B. Harmann"" (marca)","Século XIX,1899","Inglaterra, Londres",Prata em banho de ouro.,Conjunto de 12 (M-1215 até M-1226) Utilizados para sobremesa.,"1,8 x 21,9 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1225,prato,"S.B. Harmann"" (marca)","Século XIX,1899","Inglaterra, Londres",Prata em banho de ouro.,Conjunto de 12 (M-1215 até M-1226) Utilizados para sobremesa.,"1,8 x 21,9 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1226,prato,"S.B. Harmann"" (marca)","Século XIX,1899","Inglaterra, Londres",Prata em banho de ouro.,Conjunto de 12 (M-1215 até M-1226) Utilizados para sobremesa.,"1,8 x 21,9 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1227,galheteiro,"W Thornhill"" (marca)","Século XIX,1882","Inglaterra, Londres",Prata,"Peça única, originalmente composta de várias partes: o saleiro, o pimenteiro e ambas as tampas foram fixados à base. Faltam os recipientes de vinagre e mostarda, originalmente em cristal.","8,5 x 14,5 x 17,2",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1228,taça (?),,"Século XVII",Itália,Prata; metal; ágata; cristal de rocha; pedraria.,,"10,8 x 8,1",Prataria - Exposição,,Reserva Técnica 3
M-1229,PAISAGEM DE CIDADE - ESTUDO Para ILUSTRAÇÃO,"Iberê Camargo","Século XIX,1852",Brasil,nanquim`a pena e pincel sobre papel.,,"10,5 x 14,5 (suporte: 33,0 x 25,5)",Arte Brasileira - Século XX,Artes Visuais - Desenho,Reserva Técnica 1 (Q. Rosa)
M-1230,Galo - estudo para ilustração ,"Iberê Camargo","Século XIX,1852",Brasil,Nanquim à pena e pincel sobre papel.,,"8,0 x 8,0 (suporte: 32,6 x 25,0)",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-1231,Grupo à mesa - Estudo para ilustração ,"Iberê Camargo","Século XIX,1852",Brasil,nanquim à pena e pincel sobre papel.,,"13,5 x 15,0 ( suporte: 18,0 x 23,0 irregular)",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-1232,lanterna,,"Século XVIII",Brasil(?),madeira entalhada e dourada ?; metal; ,Par (M-1233). Adaptada para luz elétrica,Não averiguada.,,Interiores - Objetos de Iluminação,Galeria.
M-1233,Lanterna,,"Século XVIII",Brasil(?),Madeira entalhada e dourada?,Par (M-1232). Adaptada para luz elétrica,Não averiguada.,,Interiores - Objetos de Iluminação,Galeria.
M-1234,fruteira,John Aldwinckle & Thomas Slater ,"Século XIX,1889","Inglaterra, Londres",Prata martelada e cinzelada  com banho de ouro.,"Jogo com 8 peças (M-1198 a M-1203; M-1097; M-1234). Formato oval irregular. Com quatro pés, decorada com frutos em relevo.","12,6  x 26,0 x 24,5",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1235,leque,,?,?,Osso? esculpido e dourado; tecido (rendado); metal dourado.,Decorado com figuras de anjo em relevo.,"Fechado: 32 h. Aberto: 21,5 comp ap. ",Moda,Objetos Pessoais - Objeto de Auxílio\Conforto Pessoal,Reserva Técnica 1 (Q. Rosa)
M-1236,leque,,?,?,"Tecido pintado, bordado e com fio de ouro aplicado; madeira recortada, pintada e dourada; concha nácar; marfim?",Motivos geométricos em prateado e dourado.,"Fechado: 25,5h . aberto : 46,0 comp. ap.",Moda,Objetos Pessoais - Objeto de Auxílio\Conforto Pessoal,Reserva Técnica 1 (Q. Rosa)
M-1237,Piteira,,?,?,madeira? resina plástica? ágata? metal dourado.,"Desmontável, com duas partes.","5,3 x 2,0 ap",Moda,Objetos Pessoais - Artigo de Tabagísmo,Reserva Técnica 1 (Q. Rosa)
M-1238,vaso Nazca,Civilização Nazca,"Século I a IX DC","Peru Pré-Colombiano, Costa Sul",Cerâmica policromada.,"Vaso de cerâmica avermelhada policromado, decorado com figuras representando lagartos","15,0 x 17,0 d. irregular",Arte Pré-Colombiana,Embalagens\Recipientes‏,Reserva Técnica 1 (Q. Rosa)
M-1239,piteira,?,?,?,madeira pintas?; osso? ouro.,"Desmontável, com duas peças.","7,4 h",Moda,Objetos Pessoais - Artigo de Tabagísmo,Reserva Técnica 1 (Q. Rosa)
M-1240,lupa,,?,?,cristal lapidado (com lente de aumento); metal dourado; tecido bordado.,Com contorno em metal decorado com tecido bordado.,"10,4 x 4,6 d.ap.",,Medição - Instrumento de Precisão\Óptico,Reserva Técnica 1 (Q. Rosa)
M-1241,frascos para perfume,?,?,?,Cristal; metal com banho de prata.,"Dois frascos unidos por aplique em prata, com figuras feminina e anjo alusivas às estações de inverno e verão.","11,0 x 6,2 x 5,0",,Objetos Pessoais - Artigo de Toalete,Reserva Técnica 1 (Q. Rosa)
M-1242,porta-pincéis,?,?,?,Marfim. Com friso em baixo-relevo.,,"8,8 x 5,9 cm d.",Arte Oriental,Trabalho - Equipamento de artistas\artesãos,Quarto Principal
M-1243,porta-pincéis,?,?,?,Marfim. Com friso em baixo relevo.,,"8,8 x 5,8  cm d.",Arte Oriental,Trabalho - Equipamento de artistas\artesãos,Quarto Principal
M-1244,poltrona,,"Século XX,Década de 1980","Brasil, São Paulo","Madeira, tecido de seda cor de rosa, percinta de borracha, espuma, ferragens.",Conjunto (M-1246),"76,7 x 71,5 x 76,0 cm",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Quarto Principal - Ante-Sala
M-1245,genuflexório,?,"Século XIX(?)",Brasil(?),"madeira entalhada, natural.",Decorada com figuras femininas.,"69,4 x 48,3 x 94,4",Arte Brasileira - Século XVIII e XIX,Objetos Cerimoniais - Objetos de Culto,Reserva Técnica 2 (Porão)
M-1246,sofá,,"Século XX,Década de 1980","Brasil, São Paulo","Madeira, tecido de seda cor de rosa, percinta de borracha, espuma, ferragens.",Conjunto (M-1244),"69,0 x 225,0 x 92,0 cm",Mobiliário Brasileiro,Interiores - Peças de Mobiliário,Quarto Principal - Ante-Sala
M-1247,espátula,"A. Costa"" (marca)","Século XX",Brasil,Prata.,,"21,6 x 1,6",,Comunicação - Equipamentos de Comunicação Escrita,Reserva Técnica 3
M-1248,samovar ,"Reis Joalheiros"" (marca)","Século XX","Portugal, Porto",Prata; osso?,Com duas alças e cabo do fogareiro em osso. Recipiente com torneira.,"52,5 ap. x 31,0 x 26,5 ",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1249,travessa,John Parker & Edward Wakelin,"Século XVIII,1765","Inglaterra, Londres",Prata.,"Chop dish, gadroon edge.","3,2 x 29,3 d. ",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1250,bandeja,"APCJ"" (marca)","Século XX","Portugal, Porto",Prata.,Com quatro pés. Borda decorada com friso vazado e parras. Tampo cinzelado com motivos florais.,"8,9 x 72,2 x 42,0.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1251,salva,John Cam,"Século XVIII,1755","Inglaterra, Londres",Prata fundida e cinzelada.,"Estilo Jorge III.  Formato circular.  Borda em treliça vazada com arremates em forma de pagode, faixa interna gravada com flores e estrias triplas alternadas, com quatro pés vazados. Ao centro, brasão e timbre.","3,3 x 34,0 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1252,salva,?,"Século XVIII-XIX",Brasil,Prata martelada e cinzelada.,Com três pés.,"2,7 x 18,4 d. irregular",Prataria - Exposição,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1253,salva,"PB AB"" (marca)","Século XVIII,1795","Inglaterra, Londres",Prata cinzelada.,"Formato oval irregular, com quatro pés.","2,7 x 18,1 x 14,6",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1254,sineta,"VK"" (marca)","Século XIX,1857","Inglaterra, Londres",Prata martelada e cinzelada.; metal com banho de ouro; madeira; couro.,Pino de fixação interna em couro e madeira.,"16,0 x 9,0 d. irregular (imprecisas, peça avariada)",Prataria - Uso,,Reserva Técnica 3
M-1255,tocheiro,,"Século XIX",Brasil,"madeira entalhada, natural.",Tampo circular irregular adaptado.,"66,8 x 32,2 d. irregular",Mobiliário Brasileiro,Interiores - Objetos de Iluminação,Reserva Técnica 2 (Porão)
M-1256,salva,Peter Taylor (A-0504),"Século XVIII,1743","Inglaterra, Londres",Prata fundida e cinzelada.,Com quatro pés. Estilo George II," 4,2 x 26,2 d. irregular ",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1257,ânfora,,,,,Par M-1276,,,,
M-1258,travessa,?,"Século XVIII,1765-1773 (A-0271)",?,Prata.,Formato circular com friso decorado com motivos florais.,"2,4 x  34,9 d. ",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1259,cálice,"AJ"" (marca)","Século XIX,1870","Rússia, Moscou(?)",Prata fundida e cinzelada,"Peça usada como castiçal, com corola acoplada M-1260.","12,4 x 4,8",Prataria - Exposição,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1260,corola,,,,Prata cinzelada e martelada.,Em forma de folhas decoradas. Peça avulsa usada junto com cálice M-1259 como castiçal. ,"5,2 x  6,0 d. ap. ( imprecisa)",Prataria - Uso,Interiores - Objetos de Iluminação,Reserva Técnica 3
M-1261,Porta-anéis,"OLRI"" (marca)",?,?,Prata.,,"6,7 x 7,9 d.",Prataria - Exposição,Objetos Pessoais - Objeto de Adorno,Reserva Técnica 3
M-1262,cesto,"RP"" (marca)","Século XX,1908","Inglaterra, Londres",Prata.,Decorado com motivos florais e figuras femininas.,"10,9 x 24,0d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1263,saboneteira,?,?,França,Bronze dourado e ormolu,,"9,7 x 10,1 x 8,6 cm ap.",,Objetos Pessoais - Artigo de Toalete,Biblioteca
M-1264,candelabro,Antônio Rodrigues da Costa,"Século XX","Brasil, São Paulo",Prata fundida e cinzelada.,"Par (M-1265). Estilo D. João V. Para cinco velas, com castiçais removíveis.","52,8 x 34,7 x 34,7 ap.",Prataria - Uso,Interiores - Objetos de Iluminação,Armário do quarto azul
M-1265,candelabro,Antônio Rodrigues da Costa,"Século XX","Brasil, São Paulo",Prata fundida e cinzelada.,"Par (M-1264). Estilo D. João V. Para cinco velas, com castiçais removíveis.","52,6 x 34,7 x 34,7 ap.",Prataria - Uso,Interiores - Objetos de Iluminação,Armário do quarto azul
M-1266,réchaud,H. Bayley (A-0271),"Século XVIII,1759","Inglaterra, Londres",Prata.,Dish cross with lamp. Com quatro pés.,"8,1 x 25,4 x 25,2",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1267,bule,?,?,?,Prata.,Com três pés. Tampa fixa.,"15,5 x 11,2 x 7,5",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1268,bule,A. B.,"Século XVIII,c.1760","Rússia, Moscou",Prata com banho de ouro; madeira.,Com três pés e cabo em madeira. Tampa fixa.,"16,4 x 19,8 x 9,3",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Guarda-Louça
M-1269,jarra,"A.R. Costa"" (marca)","Século XX","Brasil, São Paulo",Prata martelada e cinzelada.,Decorada com parras em relevo e figura no bico.,"22,5 x 24,5 x 17,2",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1270,aquecedor de conhaque,?,?,"Inglaterra, Londres",Prata ; madeira,Cabo em madeira.,"18,4 x 11,0 x 21,5",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1271,recipiente para tempero,"M. Hammer"" (marca)",?,"Alemanha, Hamburg",Prata.,"Com três pés em forma de fera. Tampa fixa, com moeda incrustrada.","7,1 x 6,5 x 5,8",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1272,cinzeiro,"Reis Joalheiros"" (marca)","Século XX","Portugal, Porto",Prata.,Par (M-1273),"1,6 x 9,0 d. ",Prataria - Uso,Objetos Pessoais - Artigo de Tabagísmo,Reserva Técnica 3
M-1273,cinzeiro,"Reis Joalheiros"" (marca)","Século XX","Portugal, Porto",Prata.,Par (M-1272).,"1,6 x 9,0 d. ",Prataria - Uso,Objetos Pessoais - Artigo de Tabagísmo,Reserva Técnica 3
M-1274,concha,"J.B. Peters"" (marca)",?,?,Prata; marfim esculpido.,Com tampa fixa.,"35,4 x 13,2 (na concha)",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1275,xícara,Veyrat et fils,"Século XIX","França, Paris",Prata,,"8,2 x 11,3 x 9,2",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,
M-1276,Ânfora,,,,,Par M-1257,,,,
M-1277,Moldura de perfil de camarim de igreja,"Mestre Valentim da Fonseca e Silva","Século XIX","Brasil, Rio de Janeiro","madeira entalhada, pintada e dourada.",Par (M-0532). Provavelmente fragmento da peça completa.,Não averiguada.,Arte Brasileira - Século XVIII e XIX,Construção - Fragmentos de Construção,Sala de Jantar
M-1278,fruteira,"ASAD"" (marca)",?,?,Prata.,Estilo art-nouveau.,"18,2 x 30,7 x 19,8.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1279,Suporte para torah,?,?,?,Prata.,,"13,5 x 2,7 d. (na base).",Prataria - Uso,Objetos Cerimoniais - Objetos de Culto,Reserva Técnica 3
M-1280,travessa,?,?,?,Prata martelada.,"Formato oval, decorada na aba com motivos florais.","2,6 x 58,7 x 49,2",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1281,travessa,?,?,?,Prata martelada.,Formato circular. Decorada com motivos florais.,"3,0 x  50,2 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1282,travessa,?,"Século XVIII,1765-1773 (A-0271)",?,Prata fundida e cinzelada,Formato circular irregular. Decorada na aba com motivos florais e volutas.,"1,9 x 31,0 d irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1283,salva,"TR"" (marca)",?,?,Prata cinzelada.,Com três pés em forma de pata de fera.,"3,4 x 32,2 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1284,salva,"FJC"" (marca)",?,?,Prata cinzelada.,Três pés em forma de garra.,"5,7 x 37,9 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1285,fragmento de tecido,,"Século XII","Peru, Chancay",Lã(?); técnica dita kilim.,"Fragmento de tecido na técnica dita kilim, nas cores bege clara, marrom clara, marrom escura, vermelha, preta e amarela, decorado com figuras geométricas.","11 x 10,5 cm (irregular). 4,5 cm de comp. de franja.",Arte Pré-Colombiana,Objetos Pessoais - Acessórios de Indumentária,Reserva Técnica 1 (Q. Rosa)
M-1286,salva,"John Carter"" (marca)","Século XIX,1829","Inglaterra, Londres",Prata fundida e cinzelada.,Com três pés em forma de volutas. Decorada com motivos florais.,"3,9 x 33,4 d.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1287,petisqueira,"ODIOT"" (marca)","Século XX","França, Paris",Prata com banho de ouro na face interna.,Conjunto (M-1287 a M-1290). Em forma de concha.,"6,5 x 22,2 x 13,8",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1288,petisqueira,"ODIOT"" (marca)","Século XX","França, Paris",Prata com banho de ouro na face interna.,Conjunto (M-1287 a M-1290). Em forma de concha.,"6,5 x 22,2 x 13,8",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1289,petisqueira,"ODIOT"" (marca)","Século XX","França, Paris",Prata com banho de ouro na face interna.,Conjunto (M-1287 a M-1290). Em forma de concha.,"4,0 x 22,5 x 17,7",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1290,petisqueira,"ODIOT"" (marca)","Século XX","França, Paris",Prata com banho de ouro na face interna.,Conjunto (M-1287 a M-1290). Em forma de concha.,"4,0 x 22,5 x 17,7",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1291,travessa com tampa,TG \ JG \ JC (marca)Guest & Craddock (A-0271),"Século XIX,1809","Inglaterra, Londres",Prata.,Entree Dish. Par (M-1292). ,"14,2 x 33,6 x 25,1 (com tampa)",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1292,travessa com tampa,TG \ JG \ JC (marca)Guest & Craddock (A-0271),"Século XIX,1809","Inglaterra, Londres",Prata.,Entree Dish. Par (M-1291).,"14,2 x 33,6 x 25,1 (com tampa)",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1293,prato decorativo,atrib. a  E. Klingenberger (?-1920),"Século XIX\XX"" c.1890-1920","Alemanha, Nüremberg(?)",Prata martelada e cinzelada; marfim esculpido,"Formato oval, com cinco placas de marfim esculpido e incrustrado no recipiente.","3,7 x 61,2 x 47,4",Prataria - Exposição,Interiores - Acessórios de Interiores,Reserva Técnica 3
M-1294,castiçal-de-banqueta,?,"Século XVIII",Portugal,Prata repuxada e fundida com decoração e cinzelada e gravada; ferro.,Par (M-1295). Composto de oito partes encaixáveis unidas por pino central interno. Pino interno em ferro.,"91,2 x  28,0 x  25,6 cm",Prataria - Exposição,Interiores - Objetos de Iluminação,Galeria
M-1295,castiçal-de-banqueta,?,"Século XVIII",Portugal,Prata repuxada e fundida com decoração cinzelada e gravada; ferro,Par (M-1294). Composto de oito partes encaixáveis unidas por pino central interno. Pino interno em ferro.,"92,6 x 28,2 x  25,0 cm",Prataria - Exposição,Interiores - Objetos de Iluminação,Galeria
M-1296,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1297,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1298,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1299,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1300,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1301,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1302,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1303,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1304,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1305,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1306,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1307,prato,"Septimus & James Crespell"" (marca)","Século XVIII,1772","Inglaterra, Londres",Prata.,12 exemplares (M-1296 a M-1307). Estilo George III. ,"1,8 x 24,3 d. irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1308,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1309,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1310,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1311,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1312,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1313,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1314,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1315,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1316,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1317,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1318,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1319,prato,"John Parker & Edward Wakelin"" (marca)","Século XVIII,1773","Inglaterra, Londres",Prata.,12 exemplares (M-1308 a M-1319),"1,9 x 24,9 d. irregular.",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1320,prato,"Paul Storr"" (marca)","Século XIX,1830","Inglaterra, Londres",Prata,18 exemplares (M-1320 a M-1337),"1,8 x 24,7 d irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1321,prato,"Paul Storr"" (marca)","Século XIX,1830","Inglaterra, Londres",Prata,18 exemplares (M-1320 a M-1337),"1,8 x 24,7 d irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1322,prato,"Paul Storr"" (marca)","Século XIX,1830","Inglaterra, Londres",Prata,18 exemplares (M-1320 a M-1337),"1,8 x 24,7 d irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1323,prato,"Paul Storr"" (marca)","Século XIX,1830","Inglaterra, Londres",Prata.,18 exemplares (M-1320 a M-1337),"1,8 x 24,7 d irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1324,prato,"Paul Storr"" (marca)","Século XIX,1830","Inglaterra, Londres",Prata,18 exemplares (M-1320 a M-1337),"1,8 x 24,7 d irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1325,prato,"Paul Storr"" (marca)","Século XIX,1830","Inglaterra, Londres",Prata,18 exemplares (M-1320 a M-1337),"1,8 x 24,7 d irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
M-1326,prato,"Paul Storr"" (marca)","Século XIX,1830","Inglaterra, Londres",Prata,18 exemplares (M-1320 a M-1337),"1,8 x 24,7 d irregular",Prataria - Uso,Interiores - Utensílios de Cozinha\Mesa,Reserva Técnica 3
